txn_id,user_id,sender_upi,receiver_upi,amount,timestamp,hour,day_of_week,merchant_type,city,upi_app,is_new_merchant,device_change,is_night,avg_user_amount,is_fraud,fraud_type
TXN0008514,USER0423,user423@ybl,merchant29@upi,621.37,2025-12-25 00:38:13.918751,0,3,grocery,Delhi,Paytm,1,0,1,3288.64,0,none
TXN0006376,USER0139,user139@okaxis,merchant71@upi,717.85,2025-12-25 01:01:36.878643,1,3,entertainment,Jaipur,GPay,0,0,1,1856.29,0,none
TXN0007230,USER0378,user378@okhdfcbank,merchant93@upi,890.89,2025-12-25 01:10:43.894621,1,3,entertainment,Pune,PhonePe,0,0,1,3583.38,0,none
TXN0001645,USER0405,user405@okaxis,merchant37@upi,666.54,2025-12-25 01:34:15.790521,1,3,entertainment,Mumbai,Paytm,1,0,1,1530.31,0,none
TXN0008467,USER0177,user177@okaxis,merchant37@upi,3402.74,2025-12-25 01:52:07.917239,1,3,utility,Jaipur,PhonePe,0,0,1,5015.78,0,none
TXN0005833,USER0271,user271@oksbi,merchant170@upi,2447.13,2025-12-25 02:30:13.867403,2,3,travel,Jaipur,GPay,0,0,1,5991.64,0,none
TXN0001400,USER0343,user343@oksbi,merchant100@upi,15308.51,2025-12-25 02:53:18.783854,2,3,travel,Hyderabad,PhonePe,0,0,1,2001.66,0,none
TXN0002061,USER0313,user313@okhdfcbank,merchant157@upi,572.44,2025-12-25 02:59:44.798406,2,3,entertainment,Jaipur,BHIM,1,0,1,33328.8,0,none
TXN0009712,USER0376,user376@ybl,fraud21@upi,18841.81,2025-12-25 03:07:07.943154,3,3,unknown,Chennai,Paytm,1,0,1,5481.56,1,late_night
TXN0005100,USER0352,user352@oksbi,merchant184@upi,1453.84,2025-12-25 03:34:11.855115,3,3,grocery,Delhi,Paytm,0,0,1,8529.06,0,none
TXN0009547,USER0160,user160@oksbi,fraud11@upi,97259.74,2025-12-25 04:11:16.938771,4,3,unknown,Delhi,Paytm,1,1,1,6950.62,1,large_amount
TXN0009541,USER0050,user50@okhdfcbank,fraud41@upi,29879.51,2025-12-25 04:26:02.938771,4,3,unknown,Jaipur,Paytm,1,1,1,4269.04,1,late_night
TXN0008842,USER0312,user312@upi,merchant40@upi,576.16,2025-12-25 04:26:42.921927,4,3,fuel,Chennai,GPay,0,0,1,6833.82,0,none
TXN0004607,USER0174,user174@ibl,merchant185@upi,4794.54,2025-12-25 04:34:53.845796,4,3,clothing,Pune,BHIM,0,0,1,1449.81,0,none
TXN0000224,USER0270,user270@ibl,merchant88@upi,716.51,2025-12-25 05:22:23.764092,5,3,pharmacy,Bangalore,AmazonPay,0,0,1,716.51,0,none
TXN0006482,USER0402,user402@okhdfcbank,merchant138@upi,1384.33,2025-12-25 05:23:47.880794,5,3,pharmacy,Ahmedabad,BHIM,0,0,1,2275.07,0,none
TXN0002316,USER0091,user91@upi,merchant98@upi,907.1,2025-12-25 05:39:00.804239,5,3,pharmacy,Chennai,PhonePe,0,0,1,1725.9,0,none
TXN0007245,USER0171,user171@okaxis,merchant10@upi,48858.35,2025-12-25 06:07:32.894621,6,3,electronics,Hyderabad,AmazonPay,0,0,0,4104.24,0,none
TXN0000294,USER0405,user405@ybl,merchant150@upi,1486.98,2025-12-25 06:08:49.766100,6,3,restaurant,Ahmedabad,BHIM,0,0,0,1486.98,0,none
TXN0000958,USER0456,user456@oksbi,merchant35@upi,13099.2,2025-12-25 06:34:35.777315,6,3,electronics,Pune,GPay,0,0,0,1244.28,0,none
TXN0003117,USER0161,user161@ibl,merchant124@upi,1998.75,2025-12-25 06:41:29.818488,6,3,utility,Lucknow,GPay,0,0,0,2472.73,0,none
TXN0002829,USER0213,user213@upi,merchant97@upi,2637.66,2025-12-25 06:42:35.813932,6,3,travel,Ahmedabad,BHIM,0,0,0,5168.48,0,none
TXN0001132,USER0074,user74@upi,merchant28@upi,774.78,2025-12-25 08:20:14.780337,8,3,grocery,Kolkata,AmazonPay,1,0,0,12204.2,0,none
TXN0004697,USER0210,user210@upi,merchant82@upi,1088.63,2025-12-25 09:12:54.847860,9,3,grocery,Lucknow,AmazonPay,0,0,0,2898.31,0,none
TXN0001343,USER0402,user402@okhdfcbank,merchant22@upi,1654.76,2025-12-25 10:10:57.783854,10,3,entertainment,Bangalore,GPay,1,0,0,4501.04,0,none
TXN0004470,USER0295,user295@okaxis,merchant28@upi,10568.78,2025-12-25 10:40:41.843711,10,3,travel,Delhi,PhonePe,0,0,0,10253.06,0,none
TXN0007926,USER0247,user247@okaxis,merchant200@upi,11795.22,2025-12-25 10:56:25.906933,10,3,electronics,Hyderabad,BHIM,0,0,0,2731.36,0,none
TXN0005622,USER0109,user109@ibl,merchant185@upi,4844.03,2025-12-25 11:15:00.864372,11,3,travel,Delhi,BHIM,0,0,0,5496.94,0,none
TXN0002423,USER0333,user333@okaxis,merchant76@upi,751.92,2025-12-25 11:49:49.805751,11,3,entertainment,Mumbai,PhonePe,0,0,0,593.34,0,none
TXN0005020,USER0008,user8@ibl,merchant17@upi,1393.77,2025-12-25 12:43:17.853589,12,3,entertainment,Jaipur,PhonePe,0,1,0,7843.84,0,none
TXN0007125,USER0016,user16@ybl,merchant89@upi,23277.2,2025-12-25 12:50:26.890518,12,3,electronics,Chennai,BHIM,0,0,0,4777.4,0,none
TXN0004638,USER0365,user365@ybl,merchant183@upi,1305.41,2025-12-25 13:00:08.845796,13,3,clothing,Jaipur,AmazonPay,0,0,0,11579.91,0,none
TXN0003831,USER0190,user190@upi,merchant76@upi,37427.57,2025-12-25 13:04:55.831084,13,3,electronics,Ahmedabad,GPay,0,0,0,1694.49,0,none
TXN0006688,USER0338,user338@okhdfcbank,merchant28@upi,3127.95,2025-12-25 13:20:49.883804,13,3,utility,Chennai,Paytm,0,0,0,4626.93,0,none
TXN0004269,USER0420,user420@ibl,merchant73@upi,1290.72,2025-12-25 13:22:18.840192,13,3,pharmacy,Kolkata,GPay,0,0,0,2193.78,0,none
TXN0001828,USER0211,user211@okaxis,merchant163@upi,2272.72,2025-12-25 14:13:38.794328,14,3,utility,Chennai,PhonePe,0,0,0,17372.5,0,none
TXN0007887,USER0324,user324@okaxis,merchant169@upi,401.44,2025-12-25 14:26:51.906933,14,3,grocery,Hyderabad,BHIM,0,0,0,6043.4,0,none
TXN0008835,USER0023,user23@oksbi,merchant192@upi,694.4,2025-12-25 14:52:32.921927,14,3,entertainment,Lucknow,Paytm,0,0,0,6677.15,0,none
TXN0002397,USER0381,user381@ibl,merchant17@upi,40549.07,2025-12-25 15:02:38.805751,15,3,electronics,Lucknow,Paytm,0,0,0,1295.78,0,none
TXN0001078,USER0254,user254@okhdfcbank,merchant174@upi,48501.56,2025-12-25 15:57:07.779333,15,3,electronics,Pune,PhonePe,0,0,0,1385.33,0,none
TXN0008777,USER0121,user121@ibl,merchant134@upi,3881.34,2025-12-25 16:15:45.921927,16,3,clothing,Lucknow,BHIM,0,0,0,4146.11,0,none
TXN0003709,USER0360,user360@ybl,merchant31@upi,679.7,2025-12-25 16:39:02.828637,16,3,restaurant,Delhi,GPay,0,0,0,7434.96,0,none
TXN0007160,USER0092,user92@ibl,merchant106@upi,1157.36,2025-12-25 16:49:10.893542,16,3,clothing,Ahmedabad,AmazonPay,0,0,0,2230.82,0,none
TXN0003610,USER0230,user230@ybl,merchant197@upi,3743.36,2025-12-25 17:00:14.822117,17,3,utility,Delhi,GPay,0,0,0,15503.3,0,none
TXN0002179,USER0109,user109@ybl,merchant48@upi,238.51,2025-12-25 17:45:40.800439,17,3,pharmacy,Chennai,Paytm,0,0,0,984.38,0,none
TXN0001208,USER0416,user416@ibl,merchant118@upi,2789.6,2025-12-25 18:06:13.781338,18,3,fuel,Bangalore,GPay,0,0,0,1730.55,0,none
TXN0006803,USER0055,user55@ybl,merchant178@upi,2251.91,2025-12-25 19:05:39.883804,19,3,fuel,Jaipur,BHIM,0,0,0,5419.75,0,none
TXN0003712,USER0127,user127@okaxis,merchant128@upi,4632.01,2025-12-25 19:07:17.828637,19,3,utility,Chennai,BHIM,1,0,0,10086.62,0,none
TXN0005883,USER0105,user105@okhdfcbank,merchant138@upi,902.55,2025-12-25 19:35:56.869428,19,3,pharmacy,Pune,PhonePe,0,0,0,9299.13,0,none
TXN0007685,USER0002,user2@ybl,merchant197@upi,2700.72,2025-12-25 19:40:22.903367,19,3,utility,Bangalore,PhonePe,0,0,0,4227.48,0,none
TXN0002960,USER0195,user195@ibl,merchant183@upi,4860.31,2025-12-25 20:07:17.815959,20,3,clothing,Bangalore,Paytm,0,0,0,5954.93,0,none
TXN0001037,USER0489,user489@ibl,merchant49@upi,170.68,2025-12-25 21:04:48.778821,21,3,grocery,Chennai,BHIM,0,0,0,1853.5,0,none
TXN0000619,USER0423,user423@upi,merchant147@upi,936.68,2025-12-25 21:54:52.770648,21,3,pharmacy,Kolkata,AmazonPay,0,0,0,1146.5,0,none
TXN0001953,USER0141,user141@upi,merchant170@upi,188.87,2025-12-25 22:15:36.795877,22,3,restaurant,Lucknow,BHIM,0,0,0,1800.88,0,none
TXN0002898,USER0252,user252@oksbi,merchant62@upi,725.06,2025-12-25 22:48:04.814446,22,3,fuel,Kolkata,AmazonPay,0,0,0,2320.13,0,none
TXN0000627,USER0282,user282@ibl,merchant169@upi,1828.89,2025-12-25 22:59:59.770648,22,3,grocery,Bangalore,PhonePe,0,0,0,1454.52,0,none
TXN0009368,USER0230,user230@okaxis,merchant148@upi,19551.94,2025-12-25 23:26:10.934041,23,3,electronics,Hyderabad,GPay,0,0,1,7768.24,0,none
TXN0000538,USER0439,user439@upi,merchant39@upi,4040.18,2025-12-26 00:17:15.769628,0,4,clothing,Bangalore,BHIM,0,0,1,4040.18,0,none
TXN0005174,USER0060,user60@okaxis,merchant102@upi,1304.96,2025-12-26 01:05:13.855115,1,4,pharmacy,Bangalore,GPay,0,0,1,9154.46,0,none
TXN0007249,USER0051,user51@upi,merchant46@upi,547.58,2025-12-26 01:30:13.894621,1,4,entertainment,Bangalore,Paytm,0,0,1,3353.06,0,none
TXN0006446,USER0460,user460@okaxis,merchant160@upi,25229.1,2025-12-26 01:49:37.879662,1,4,electronics,Chennai,PhonePe,0,0,1,4442.54,0,none
TXN0003640,USER0277,user277@okhdfcbank,merchant158@upi,178.86,2025-12-26 01:52:59.822117,1,4,entertainment,Lucknow,Paytm,0,0,1,4234.4,0,none
TXN0004962,USER0281,user281@upi,merchant75@upi,430.85,2025-12-26 02:46:18.852074,2,4,pharmacy,Mumbai,GPay,0,0,1,2565.24,0,none
TXN0006035,USER0164,user164@oksbi,merchant44@upi,1629.66,2025-12-26 03:15:28.872614,3,4,utility,Pune,BHIM,0,0,1,3040.92,0,none
TXN0004032,USER0077,user77@ibl,merchant108@upi,11631.15,2025-12-26 03:16:17.834107,3,4,travel,Delhi,AmazonPay,0,0,1,2793.09,0,none
TXN0008495,USER0178,user178@ybl,merchant32@upi,34469.77,2025-12-26 03:16:58.917239,3,4,electronics,Bangalore,AmazonPay,1,0,1,2292.52,0,none
TXN0007544,USER0370,user370@upi,merchant186@upi,965.36,2025-12-26 03:33:13.899825,3,4,fuel,Jaipur,AmazonPay,0,0,1,8504.3,0,none
TXN0005288,USER0030,user30@ibl,merchant51@upi,1872.6,2025-12-26 03:34:51.856663,3,4,clothing,Kolkata,BHIM,0,0,1,3834.12,0,none
TXN0003644,USER0222,user222@okaxis,merchant114@upi,4902.8,2025-12-26 03:47:30.822117,3,4,utility,Kolkata,BHIM,0,0,1,2947.23,0,none
TXN0003111,USER0425,user425@oksbi,merchant96@upi,4531.42,2025-12-26 04:00:47.818488,4,4,travel,Jaipur,Paytm,0,0,1,1415.22,0,none
TXN0003795,USER0149,user149@ibl,merchant16@upi,1818.95,2025-12-26 04:22:36.831084,4,4,entertainment,Mumbai,PhonePe,0,0,1,3168.85,0,none
TXN0003735,USER0131,user131@ibl,merchant62@upi,1499.1,2025-12-26 04:40:28.829656,4,4,restaurant,Delhi,GPay,0,0,1,4838.82,0,none
TXN0006505,USER0101,user101@upi,merchant79@upi,2660.15,2025-12-26 04:46:39.880794,4,4,clothing,Hyderabad,AmazonPay,0,1,1,5444.83,0,none
TXN0003333,USER0358,user358@ybl,merchant65@upi,231.78,2025-12-26 05:25:48.822117,5,4,grocery,Pune,AmazonPay,0,0,1,2709.48,0,none
TXN0007980,USER0090,user90@okaxis,merchant135@upi,350.66,2025-12-26 05:28:10.908452,5,4,restaurant,Chennai,Paytm,0,0,1,3570.54,0,none
TXN0003312,USER0134,user134@oksbi,merchant67@upi,1881.11,2025-12-26 05:30:00.822117,5,4,electronics,Bangalore,AmazonPay,0,0,1,5436.92,0,none
TXN0007602,USER0452,user452@oksbi,merchant32@upi,1248.95,2025-12-26 05:58:44.901851,5,4,fuel,Delhi,AmazonPay,0,0,1,3230.03,0,none
TXN0003156,USER0246,user246@ybl,merchant154@upi,1207.86,2025-12-26 06:34:05.819502,6,4,entertainment,Kolkata,PhonePe,0,0,0,1144.55,0,none
TXN0002222,USER0258,user258@okhdfcbank,merchant33@upi,392.07,2025-12-26 06:55:32.801944,6,4,restaurant,Kolkata,GPay,0,0,0,859.72,0,none
TXN0003227,USER0384,user384@oksbi,merchant193@upi,277.24,2025-12-26 07:33:59.820104,7,4,entertainment,Lucknow,AmazonPay,0,0,0,1539.75,0,none
TXN0009730,USER0272,user272@ybl,fraud10@upi,43.96,2025-12-26 08:09:46.943735,8,4,unknown,Pune,Paytm,1,1,0,5774.72,1,rapid_fire
TXN0005002,USER0397,user397@ibl,merchant68@upi,4477.12,2025-12-26 08:37:59.853589,8,4,utility,Lucknow,BHIM,0,0,0,1296.7,0,none
TXN0000329,USER0071,user71@ibl,merchant3@upi,3886.37,2025-12-26 08:51:06.767611,8,4,electronics,Bangalore,AmazonPay,0,0,0,15164.49,0,none
TXN0007646,USER0125,user125@oksbi,merchant115@upi,787.69,2025-12-26 09:24:57.901851,9,4,pharmacy,Pune,GPay,1,0,0,10288.5,0,none
TXN0007869,USER0046,user46@ybl,merchant144@upi,2730.19,2025-12-26 09:32:24.904891,9,4,utility,Mumbai,PhonePe,0,0,0,1404.96,0,none
TXN0006515,USER0049,user49@upi,merchant39@upi,2919.44,2025-12-26 11:02:48.880794,11,4,clothing,Hyderabad,PhonePe,0,0,0,7352.61,0,none
TXN0004641,USER0451,user451@okhdfcbank,merchant62@upi,1052.76,2025-12-26 11:38:14.845796,11,4,clothing,Lucknow,PhonePe,0,0,0,2565.05,0,none
TXN0008627,USER0435,user435@ibl,merchant132@upi,770.28,2025-12-26 11:42:22.920905,11,4,restaurant,Ahmedabad,AmazonPay,1,0,0,3147.83,0,none
TXN0005197,USER0117,user117@ybl,merchant193@upi,462.24,2025-12-26 12:15:56.856663,12,4,pharmacy,Hyderabad,Paytm,1,0,0,5395.85,0,none
TXN0006732,USER0198,user198@ybl,merchant113@upi,961.7,2025-12-26 13:26:56.883804,13,4,clothing,Jaipur,Paytm,0,0,0,4864.14,0,none
TXN0002120,USER0191,user191@upi,merchant61@upi,186.4,2025-12-26 13:29:17.799433,13,4,restaurant,Chennai,AmazonPay,0,0,0,7564.4,0,none
TXN0005691,USER0089,user89@okaxis,merchant185@upi,997.97,2025-12-26 14:37:08.865888,14,4,pharmacy,Delhi,Paytm,0,0,0,4794.56,0,none
TXN0001262,USER0457,user457@okhdfcbank,merchant30@upi,217.66,2025-12-26 15:12:04.782848,15,4,entertainment,Delhi,GPay,0,0,0,2894.85,0,none
TXN0002765,USER0043,user43@ybl,merchant83@upi,114.08,2025-12-26 15:42:09.812417,15,4,entertainment,Bangalore,Paytm,0,0,0,5195.13,0,none
TXN0009529,USER0162,user162@okhdfcbank,fraud37@upi,109541.52,2025-12-26 16:19:05.938771,16,4,unknown,Ahmedabad,AmazonPay,1,1,0,7550.17,1,new_device_large
TXN0008648,USER0359,user359@okhdfcbank,merchant39@upi,984.81,2025-12-26 16:40:53.920905,16,4,pharmacy,Hyderabad,Paytm,0,0,0,5783.86,0,none
TXN0004900,USER0159,user159@ybl,merchant61@upi,419.85,2025-12-26 17:05:28.850556,17,4,pharmacy,Jaipur,AmazonPay,0,0,0,9342.48,0,none
TXN0005445,USER0391,user391@okaxis,merchant169@upi,1535.47,2025-12-26 17:12:47.860793,17,4,fuel,Jaipur,BHIM,0,0,0,2827.76,0,none
TXN0006858,USER0350,user350@ybl,merchant141@upi,13865.94,2025-12-26 17:32:51.883804,17,4,electronics,Lucknow,GPay,0,0,0,2341.19,0,none
TXN0000013,USER0033,user33@ibl,merchant65@upi,1992.63,2025-12-26 18:23:17.763084,18,4,entertainment,Lucknow,AmazonPay,0,1,0,1992.63,0,none
TXN0005413,USER0450,user450@ybl,merchant12@upi,308.71,2025-12-26 18:41:49.860793,18,4,pharmacy,Kolkata,GPay,0,0,0,8369.36,0,none
TXN0004055,USER0142,user142@ibl,merchant88@upi,1844.82,2025-12-26 19:06:18.834107,19,4,entertainment,Mumbai,Paytm,0,1,0,1144.21,0,none
TXN0004555,USER0313,user313@upi,merchant65@upi,1028.65,2025-12-26 19:13:15.844280,19,4,restaurant,Mumbai,GPay,0,0,0,16345.78,0,none
TXN0002986,USER0208,user208@okaxis,merchant85@upi,471.65,2025-12-26 19:17:44.815959,19,4,utility,Pune,PhonePe,0,0,0,11117.99,0,none
TXN0008634,USER0344,user344@upi,merchant108@upi,1885.52,2025-12-26 19:19:31.920905,19,4,fuel,Kolkata,GPay,1,0,0,1712.94,0,none
TXN0006481,USER0061,user61@upi,merchant7@upi,43529.98,2025-12-26 19:38:09.880794,19,4,electronics,Ahmedabad,AmazonPay,0,0,0,2757.74,0,none
TXN0004887,USER0237,user237@ibl,merchant113@upi,1548.89,2025-12-26 19:40:38.850556,19,4,utility,Hyderabad,Paytm,0,0,0,3951.64,0,none
TXN0002949,USER0493,user493@ibl,merchant197@upi,18337.77,2025-12-26 19:48:08.815959,19,4,travel,Ahmedabad,GPay,0,0,0,11152.24,0,none
TXN0001440,USER0442,user442@upi,merchant138@upi,1440.6,2025-12-26 20:56:35.783854,20,4,restaurant,Kolkata,GPay,0,0,0,19030.06,0,none
TXN0009433,USER0345,user345@ybl,merchant105@upi,950.57,2025-12-26 21:22:37.936302,21,4,entertainment,Mumbai,Paytm,0,0,0,4330.49,0,none
TXN0007180,USER0435,user435@oksbi,merchant57@upi,657.8,2025-12-26 21:51:26.893542,21,4,restaurant,Lucknow,PhonePe,0,0,0,1979.36,0,none
TXN0004297,USER0040,user40@okhdfcbank,merchant47@upi,2605.64,2025-12-26 22:03:45.840192,22,4,clothing,Delhi,GPay,1,0,0,6347.73,0,none
TXN0008988,USER0197,user197@oksbi,merchant175@upi,908.14,2025-12-26 22:04:41.921927,22,4,grocery,Bangalore,PhonePe,0,0,0,6409.17,0,none
TXN0005449,USER0382,user382@ybl,merchant155@upi,2515.44,2025-12-26 22:26:26.860793,22,4,clothing,Hyderabad,Paytm,0,0,0,6922.61,0,none
TXN0003764,USER0338,user338@upi,merchant161@upi,4478.86,2025-12-26 22:27:58.830579,22,4,utility,Mumbai,BHIM,0,0,0,3533.18,0,none
TXN0002351,USER0253,user253@upi,merchant186@upi,691.49,2025-12-26 22:28:04.804239,22,4,restaurant,Mumbai,Paytm,0,0,0,6711.1,0,none
TXN0005380,USER0462,user462@upi,merchant167@upi,1464.03,2025-12-26 22:57:02.860261,22,4,grocery,Hyderabad,PhonePe,0,0,0,5898.69,0,none
TXN0007449,USER0066,user66@upi,merchant117@upi,4156.26,2025-12-27 00:02:15.898727,0,5,utility,Ahmedabad,Paytm,0,0,1,4389.78,0,none
TXN0008108,USER0399,user399@ybl,merchant120@upi,1402.53,2025-12-27 01:38:24.910114,1,5,grocery,Mumbai,Paytm,0,0,1,6913.67,0,none
TXN0002645,USER0003,user3@upi,merchant30@upi,1360.31,2025-12-27 01:49:55.810386,1,5,entertainment,Chennai,Paytm,0,0,1,10102.7,0,none
TXN0002768,USER0027,user27@ybl,merchant136@upi,1754.13,2025-12-27 02:03:57.812417,2,5,utility,Ahmedabad,PhonePe,0,0,1,1142.55,0,none
TXN0007503,USER0385,user385@oksbi,merchant16@upi,1563.35,2025-12-27 02:52:20.899825,2,5,fuel,Delhi,PhonePe,0,0,1,10217.25,0,none
TXN0005990,USER0469,user469@ybl,merchant45@upi,1747.23,2025-12-27 03:21:48.870569,3,5,entertainment,Kolkata,AmazonPay,0,0,1,3187.63,0,none
TXN0001730,USER0435,user435@oksbi,merchant105@upi,4797.18,2025-12-27 03:24:37.790521,3,5,travel,Hyderabad,BHIM,0,0,1,1846.06,0,none
TXN0007117,USER0458,user458@okaxis,merchant19@upi,1561.99,2025-12-27 04:37:32.890518,4,5,grocery,Pune,PhonePe,0,0,1,1943.72,0,none
TXN0002104,USER0402,user402@upi,merchant163@upi,1423.66,2025-12-27 04:54:32.799433,4,5,clothing,Mumbai,PhonePe,1,0,1,3058.15,0,none
TXN0000608,USER0450,user450@okaxis,merchant39@upi,1900.78,2025-12-27 05:35:17.770648,5,5,grocery,Jaipur,Paytm,0,0,1,48145.45,0,none
TXN0002371,USER0184,user184@ibl,merchant50@upi,1762.28,2025-12-27 06:40:09.805245,6,5,fuel,Delhi,BHIM,0,0,0,8682.62,0,none
TXN0003828,USER0352,user352@ybl,merchant22@upi,40428.58,2025-12-27 06:45:10.831084,6,5,electronics,Lucknow,GPay,0,0,0,7953.41,0,none
TXN0006049,USER0055,user55@oksbi,merchant152@upi,4459.46,2025-12-27 07:01:08.872614,7,5,clothing,Jaipur,PhonePe,0,0,0,6502.04,0,none
TXN0003441,USER0387,user387@upi,merchant50@upi,31150.26,2025-12-27 07:03:28.822117,7,5,electronics,Jaipur,Paytm,1,0,0,8189.14,0,none
TXN0008048,USER0216,user216@ybl,merchant29@upi,1085.77,2025-12-27 07:18:23.910114,7,5,restaurant,Lucknow,AmazonPay,0,0,0,6140.92,0,none
TXN0006392,USER0095,user95@okhdfcbank,merchant99@upi,2266.3,2025-12-27 07:51:36.878643,7,5,fuel,Delhi,Paytm,0,0,0,1642.49,0,none
TXN0002334,USER0492,user492@ybl,merchant192@upi,1896.89,2025-12-27 08:08:01.804239,8,5,entertainment,Chennai,Paytm,0,0,0,2676.58,0,none
TXN0001802,USER0091,user91@upi,merchant5@upi,4735.72,2025-12-27 08:53:50.793752,8,5,clothing,Jaipur,AmazonPay,0,0,0,1224.26,0,none
TXN0002162,USER0260,user260@oksbi,merchant37@upi,1480.79,2025-12-27 08:59:19.800439,8,5,restaurant,Lucknow,Paytm,0,0,0,1748.88,0,none
TXN0006456,USER0450,user450@ybl,merchant199@upi,23659.95,2025-12-27 09:46:12.879662,9,5,electronics,Ahmedabad,AmazonPay,0,0,0,7550.66,0,none
TXN0000850,USER0454,user454@ybl,merchant24@upi,11348.53,2025-12-27 09:52:14.775313,9,5,travel,Chennai,BHIM,0,0,0,15652.2,0,none
TXN0003188,USER0070,user70@okhdfcbank,merchant179@upi,2333.58,2025-12-27 10:01:56.820104,10,5,clothing,Kolkata,GPay,0,0,0,9073.32,0,none
TXN0005370,USER0090,user90@ibl,merchant197@upi,4354.76,2025-12-27 10:48:14.859696,10,5,clothing,Hyderabad,GPay,0,0,0,2890.9,0,none
TXN0004430,USER0416,user416@okaxis,merchant50@upi,1586.83,2025-12-27 10:52:55.840192,10,5,grocery,Kolkata,GPay,0,0,0,5039.38,0,none
TXN0001593,USER0494,user494@oksbi,merchant111@upi,1230.62,2025-12-27 11:33:32.789400,11,5,fuel,Bangalore,Paytm,0,0,0,2379.79,0,none
TXN0000308,USER0262,user262@ybl,merchant109@upi,361.95,2025-12-27 11:36:45.766100,11,5,entertainment,Lucknow,PhonePe,0,0,0,361.95,0,none
TXN0000848,USER0084,user84@upi,merchant40@upi,1329.62,2025-12-27 11:47:50.775313,11,5,entertainment,Chennai,GPay,0,0,0,2639.51,0,none
TXN0007964,USER0334,user334@okaxis,merchant144@upi,964.6,2025-12-27 13:00:14.908452,13,5,restaurant,Pune,BHIM,0,0,0,4663.43,0,none
TXN0007511,USER0354,user354@ybl,merchant150@upi,683.18,2025-12-27 13:32:53.899825,13,5,pharmacy,Delhi,PhonePe,0,0,0,3093.07,0,none
TXN0000463,USER0288,user288@upi,merchant74@upi,3964.67,2025-12-27 13:35:08.768622,13,5,clothing,Jaipur,GPay,0,0,0,3964.67,0,none
TXN0008355,USER0273,user273@okaxis,merchant133@upi,771.35,2025-12-27 13:36:15.916223,13,5,entertainment,Chennai,PhonePe,0,0,0,3755.39,0,none
TXN0003542,USER0045,user45@okhdfcbank,merchant136@upi,1161.47,2025-12-27 14:22:06.822117,14,5,grocery,Jaipur,AmazonPay,0,0,0,4564.26,0,none
TXN0000517,USER0083,user83@ybl,merchant154@upi,1655.35,2025-12-27 14:35:49.769628,14,5,grocery,Delhi,BHIM,1,0,0,3341.72,0,none
TXN0005843,USER0296,user296@upi,merchant44@upi,1269.9,2025-12-27 15:03:45.867403,15,5,entertainment,Jaipur,PhonePe,0,0,0,7239.69,0,none
TXN0005479,USER0405,user405@okhdfcbank,merchant184@upi,314.6,2025-12-27 16:40:12.860793,16,5,utility,Mumbai,Paytm,0,0,0,1383.71,0,none
TXN0005713,USER0208,user208@ibl,merchant194@upi,644.53,2025-12-27 17:31:04.865888,17,5,entertainment,Mumbai,BHIM,0,0,0,6260.5,0,none
TXN0006337,USER0203,user203@ybl,merchant198@upi,280.74,2025-12-27 17:38:16.873629,17,5,entertainment,Ahmedabad,GPay,0,0,0,3475.41,0,none
TXN0001518,USER0152,user152@ybl,merchant83@upi,4479.35,2025-12-27 17:42:48.783854,17,5,utility,Kolkata,PhonePe,0,0,0,1377.24,0,none
TXN0008444,USER0250,user250@oksbi,merchant160@upi,1631.47,2025-12-27 17:49:06.917239,17,5,utility,Ahmedabad,Paytm,0,0,0,2771.28,0,none
TXN0005947,USER0247,user247@ybl,merchant151@upi,525.78,2025-12-27 18:01:52.870569,18,5,restaurant,Ahmedabad,GPay,0,0,0,3600.26,0,none
TXN0003318,USER0257,user257@upi,merchant42@upi,1285.7,2025-12-27 18:27:09.822117,18,5,clothing,Mumbai,BHIM,0,0,0,13289.98,0,none
TXN0002125,USER0343,user343@oksbi,merchant166@upi,274.85,2025-12-27 18:28:00.799433,18,5,entertainment,Chennai,BHIM,0,0,0,8655.09,0,none
TXN0005266,USER0434,user434@ybl,merchant133@upi,3277.03,2025-12-27 18:29:04.856663,18,5,travel,Mumbai,PhonePe,0,0,0,1587.4,0,none
TXN0007812,USER0364,user364@oksbi,merchant64@upi,499.08,2025-12-27 18:30:16.904891,18,5,restaurant,Mumbai,GPay,0,0,0,3131.31,0,none
TXN0000668,USER0150,user150@okhdfcbank,merchant77@upi,4272.1,2025-12-27 18:41:36.772156,18,5,travel,Hyderabad,AmazonPay,0,0,0,4272.1,0,none
TXN0005588,USER0486,user486@okhdfcbank,merchant76@upi,283.62,2025-12-27 19:01:14.862306,19,5,grocery,Jaipur,AmazonPay,0,0,0,1684.93,0,none
TXN0002090,USER0035,user35@okhdfcbank,merchant182@upi,204.18,2025-12-27 19:26:35.798920,19,5,grocery,Delhi,GPay,1,0,0,18418.17,0,none
TXN0005754,USER0495,user495@upi,merchant125@upi,667.3,2025-12-27 19:59:46.865888,19,5,restaurant,Ahmedabad,PhonePe,0,0,0,4419.99,0,none
TXN0000799,USER0293,user293@ybl,merchant26@upi,191.7,2025-12-27 20:10:33.774315,20,5,pharmacy,Lucknow,PhonePe,0,0,0,1783.54,0,none
TXN0005421,USER0452,user452@upi,merchant139@upi,2996.6,2025-12-27 20:50:16.860793,20,5,clothing,Jaipur,BHIM,0,0,0,3421.67,0,none
