txn_id,user_id,sender_upi,receiver_upi,amount,timestamp,hour,day_of_week,merchant_type,city,upi_app,is_new_merchant,device_change,is_night,avg_user_amount,is_fraud,fraud_type,is_weekend,is_midnight,is_business_hours,amount_vs_avg_ratio,is_high_amount,is_micro_txn,is_round_amount,log_amount,amount_bucket,txn_count_last_hour,is_high_velocity,txn_count_today,merchant_risk_score,new_merchant_high_amt,suspicious_receiver,merch_clothing,merch_electronics,merch_entertainment,merch_fuel,merch_grocery,merch_pharmacy,merch_restaurant,merch_travel,merch_unknown,merch_utility,device_change_high_amt,night_new_merchant,midnight_high_amount,composite_risk,upi_app_encoded,city_freq_encoded
TXN0001330,USER0020,user20@ibl,merchant61@upi,1264.81,2026-01-02 06:00:22.783854,6,4,fuel,Lucknow,Paytm,0,0,0,1297.72,0,none,0,0,0,0.9746,0,0,0,7.143467512452202,2,1,0,1,1,0,0,False,False,False,True,False,False,False,False,False,False,0,0,0,1,2,0.1004
TXN0006281,USER0250,user250@ybl,merchant123@upi,3094.89,2026-01-02 06:05:50.873629,6,4,utility,Ahmedabad,Paytm,0,0,0,3557.25,0,none,0,0,0,0.87,0,0,0,8.03783070436266,3,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,True,0,0,0,1,2,0.1
TXN0007995,USER0399,user399@ibl,merchant38@upi,824.08,2026-01-02 06:29:23.908967,6,4,utility,Hyderabad,Paytm,1,0,0,7348.64,0,none,0,0,0,0.1121,0,0,0,6.715480351330394,2,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,True,0,0,0,1,2,0.1026
TXN0001433,USER0499,user499@ibl,merchant58@upi,1309.19,2026-01-02 06:31:12.783854,6,4,entertainment,Hyderabad,PhonePe,0,0,0,5729.83,0,none,0,0,0,0.2285,0,0,0,7.177927443846118,2,1,0,1,2,0,0,False,False,True,False,False,False,False,False,False,False,0,0,0,2,1,0.1026
TXN0002871,USER0358,user358@okhdfcbank,merchant70@upi,4669.86,2026-01-02 06:53:03.814446,6,4,clothing,Jaipur,PhonePe,0,0,0,2317.4,0,none,0,0,0,2.0151,0,0,0,8.449098487884234,3,1,0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,0,0,0,1,1,0.1027
TXN0004262,USER0407,user407@upi,merchant195@upi,306.3,2026-01-02 07:08:31.840192,7,4,restaurant,Chennai,GPay,0,0,0,2613.71,0,none,0,0,0,0.1172,0,0,0,5.727824469136439,1,1,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0.0956
TXN0005902,USER0316,user316@ybl,merchant45@upi,4996.52,2026-01-02 07:23:20.869974,7,4,utility,Pune,GPay,1,0,0,1980.16,0,none,0,0,0,2.5233,0,0,0,8.516697068367547,3,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,True,0,0,0,1,0,0.0986
TXN0009207,USER0477,user477@okaxis,merchant57@upi,912.88,2026-01-02 08:05:35.930027,8,4,clothing,Hyderabad,GPay,0,1,0,5480.65,0,none,0,0,0,0.1666,0,0,0,6.817699271806282,2,1,0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0.1026
TXN0007741,USER0218,user218@ybl,merchant165@upi,582.27,2026-01-02 08:18:59.903881,8,4,pharmacy,Chennai,BHIM,0,0,0,2078.48,0,none,0,0,0,0.2801,0,0,0,6.368650200926575,2,1,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0,0,0,3,0.0956
TXN0002054,USER0024,user24@oksbi,merchant47@upi,9570.85,2026-01-02 08:56:02.798406,8,4,travel,Pune,PhonePe,0,0,0,12333.51,0,none,0,0,0,0.776,0,0,0,9.166581778199252,3,1,0,1,2,0,0,False,False,False,False,False,False,False,True,False,False,0,0,0,2,1,0.0986
TXN0003172,USER0184,user184@okhdfcbank,merchant20@upi,100.1,2026-01-02 09:08:16.819502,9,4,entertainment,Pune,AmazonPay,0,0,0,5978.22,0,none,0,0,1,0.0167,0,0,0,4.616110126026426,1,1,0,1,2,0,0,False,False,True,False,False,False,False,False,False,False,0,0,0,2,4,0.0986
TXN0001497,USER0081,user81@okaxis,merchant190@upi,46846.43,2026-01-02 11:02:18.783854,11,4,electronics,Bangalore,PhonePe,0,0,0,1884.17,0,none,0,0,1,24.8632,1,0,0,10.754651430238768,4,1,0,2,3,0,0,False,True,False,False,False,False,False,False,False,False,0,0,0,6,1,0.1
TXN0005102,USER0190,user190@okaxis,merchant186@upi,1517.49,2026-01-02 11:06:14.855115,11,4,entertainment,Pune,PhonePe,0,0,0,6718.99,0,none,0,0,1,0.2259,0,0,0,7.325471699017955,2,1,0,1,2,0,0,False,False,True,False,False,False,False,False,False,False,0,0,0,2,1,0.0986
TXN0009644,USER0290,user290@oksbi,fraud4@upi,62983.18,2026-01-02 11:56:35.941350,11,4,electronics,Jaipur,BHIM,1,1,0,6328.65,1,new_device_large,0,0,1,9.9521,1,0,0,11.050638862728885,5,1,0,1,3,1,1,False,True,False,False,False,False,False,False,False,False,1,0,0,14,3,0.1027
TXN0009733,USER0164,user164@ibl,fraud8@upi,53323.69,2026-01-02 12:32:19.943735,12,4,unknown,Hyderabad,GPay,1,1,0,2828.86,1,large_amount,0,0,1,18.8499,1,0,0,10.884154729914309,5,1,0,1,5,1,1,False,False,False,False,False,False,False,False,True,False,1,0,0,16,0,0.1026
TXN0006415,USER0314,user314@okaxis,merchant24@upi,779.12,2026-01-02 12:33:35.879662,12,4,utility,Bangalore,PhonePe,0,0,0,1359.14,0,none,0,0,1,0.5732,0,0,0,6.659447754004377,2,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,True,0,0,0,1,1,0.1
TXN0004344,USER0285,user285@ybl,merchant9@upi,10150.43,2026-01-02 12:40:26.840192,12,4,electronics,Hyderabad,Paytm,0,0,0,1428.35,0,none,0,0,1,7.1064,1,0,0,9.225369861245841,4,1,0,1,3,0,0,False,True,False,False,False,False,False,False,False,False,0,0,0,6,2,0.1026
TXN0004391,USER0128,user128@upi,merchant5@upi,1363.44,2026-01-02 12:54:10.840192,12,4,entertainment,Mumbai,AmazonPay,0,0,0,11886.62,0,none,0,0,1,0.1147,0,0,0,7.218499367030619,2,1,0,1,2,0,0,False,False,True,False,False,False,False,False,False,False,0,0,0,2,4,0.1017
TXN0008916,USER0053,user53@upi,merchant9@upi,1611.3,2026-01-02 13:00:18.921927,13,4,fuel,Pune,AmazonPay,0,0,0,7519.63,0,none,0,0,1,0.2143,0,0,0,7.385417009969694,2,1,0,1,1,0,0,False,False,False,True,False,False,False,False,False,False,0,0,0,1,4,0.0986
TXN0001837,USER0284,user284@okaxis,merchant28@upi,747.48,2026-01-02 13:18:29.794328,13,4,pharmacy,Mumbai,Paytm,0,0,0,2574.1,0,none,0,0,1,0.2904,0,0,0,6.618044483395814,2,1,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0,0,0,2,0.1017
TXN0002505,USER0411,user411@ybl,merchant67@upi,4966.05,2026-01-02 13:32:16.807767,13,4,utility,Mumbai,GPay,0,0,0,3690.92,0,none,0,0,1,1.3455,0,0,0,8.510581381495179,3,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,True,0,0,0,1,0,0.1017
TXN0000146,USER0193,user193@okhdfcbank,merchant185@upi,3316.7,2026-01-02 13:48:13.764092,13,4,travel,Pune,Paytm,0,0,0,3316.7,0,none,0,0,1,1.0,0,0,0,8.107027050749425,3,1,0,1,2,0,0,False,False,False,False,False,False,False,True,False,False,0,0,0,2,2,0.0986
TXN0001939,USER0266,user266@upi,merchant126@upi,27533.19,2026-01-02 13:58:04.795877,13,4,electronics,Lucknow,AmazonPay,0,0,0,1674.65,0,none,0,0,1,16.4412,1,0,0,10.223183784158389,4,1,0,1,3,0,0,False,True,False,False,False,False,False,False,False,False,0,0,0,6,4,0.1004
TXN0008507,USER0471,user471@upi,merchant148@upi,1773.66,2026-01-02 14:27:19.918751,14,4,grocery,Chennai,AmazonPay,1,0,0,3272.82,0,none,0,0,1,0.5419,0,0,0,7.481364134265832,2,1,0,2,0,0,0,False,False,False,False,True,False,False,False,False,False,0,0,0,0,4,0.0956
TXN0005038,USER0368,user368@ybl,merchant171@upi,5571.9,2026-01-02 14:41:38.854104,14,4,travel,Lucknow,GPay,1,0,0,4411.66,0,none,0,0,1,1.263,0,0,0,8.62567084375163,3,1,0,1,2,1,0,False,False,False,False,False,False,False,True,False,False,0,0,0,4,0,0.1004
TXN0004921,USER0055,user55@ibl,merchant29@upi,2985.93,2026-01-02 14:56:03.852074,14,4,fuel,Lucknow,BHIM,0,0,0,6486.62,0,none,0,0,1,0.4603,0,0,0,8.002001383057008,3,1,0,1,1,0,0,False,False,False,True,False,False,False,False,False,False,0,0,0,1,3,0.1004
TXN0009069,USER0188,user188@okaxis,merchant177@upi,1193.92,2026-01-02 15:10:28.928992,15,4,restaurant,Jaipur,BHIM,1,0,0,6708.25,0,none,0,0,1,0.178,0,0,0,7.085834516517959,2,1,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,0,0,0,0,3,0.1027
TXN0007128,USER0059,user59@upi,merchant39@upi,1846.81,2026-01-02 16:07:16.890518,16,4,entertainment,Bangalore,PhonePe,0,0,0,2929.42,0,none,0,0,1,0.6304,0,0,0,7.521756433063109,2,1,0,1,2,0,0,False,False,True,False,False,False,False,False,False,False,0,0,0,2,1,0.1
TXN0005008,USER0488,user488@ibl,merchant150@upi,1903.98,2026-01-02 17:54:24.853589,17,4,utility,Delhi,Paytm,0,0,0,5174.76,0,none,0,0,1,0.3679,0,0,0,7.552226788818026,2,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,True,0,0,0,1,2,0.1003
TXN0001909,USER0321,user321@upi,merchant155@upi,1677.54,2026-01-02 18:01:23.795877,18,4,entertainment,Chennai,AmazonPay,0,0,0,3052.84,0,none,0,0,1,0.5495,0,0,0,7.425679646937451,2,1,0,1,2,0,0,False,False,True,False,False,False,False,False,False,False,0,0,0,2,4,0.0956
TXN0003702,USER0489,user489@ibl,merchant43@upi,1842.71,2026-01-02 18:27:18.828637,18,4,grocery,Hyderabad,PhonePe,0,0,0,1830.79,0,none,0,0,1,1.0065,0,0,0,7.519535124937538,2,1,0,1,0,0,0,False,False,False,False,True,False,False,False,False,False,0,0,0,0,1,0.1026
TXN0006070,USER0449,user449@ibl,merchant60@upi,17366.8,2026-01-02 19:13:37.872614,19,4,travel,Mumbai,PhonePe,0,0,0,7982.91,0,none,0,0,0,2.1755,0,0,0,9.762373196061148,4,1,0,1,2,0,0,False,False,False,False,False,False,False,True,False,False,0,0,0,2,1,0.1017
TXN0006154,USER0291,user291@ibl,merchant18@upi,939.23,2026-01-02 19:25:28.873629,19,4,pharmacy,Chennai,AmazonPay,0,0,0,1236.25,0,none,0,0,0,0.7597,0,0,0,6.846124526185636,2,1,0,2,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0,0,0,4,0.0956
TXN0005205,USER0231,user231@ibl,merchant89@upi,27526.48,2026-01-02 20:27:49.856663,20,4,electronics,Bangalore,Paytm,0,0,0,9902.58,0,none,0,0,0,2.7797,0,0,0,10.222940057441301,4,1,0,1,3,0,0,False,True,False,False,False,False,False,False,False,False,0,0,0,3,2,0.1
TXN0001646,USER0391,user391@okaxis,merchant115@upi,750.92,2026-01-02 21:13:01.790521,21,4,restaurant,Pune,BHIM,0,0,0,4437.06,0,none,0,0,0,0.1692,0,0,0,6.622629935312046,2,1,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,0,0,0,0,3,0.0986
TXN0006111,USER0084,user84@upi,merchant96@upi,1529.68,2026-01-02 21:52:05.873629,21,4,entertainment,Chennai,GPay,0,0,0,6864.49,0,none,0,0,0,0.2228,0,0,0,7.3334673600947475,2,1,0,1,2,0,0,False,False,True,False,False,False,False,False,False,False,0,0,0,2,0,0.0956
TXN0008550,USER0013,user13@okaxis,merchant185@upi,167.31,2026-01-02 21:57:47.919339,21,4,grocery,Pune,Paytm,1,0,0,6000.86,0,none,0,0,0,0.0279,0,0,0,5.125807517138075,1,1,0,1,0,0,0,False,False,False,False,True,False,False,False,False,False,0,0,0,0,2,0.0986
TXN0003186,USER0348,user348@upi,merchant13@upi,1099.69,2026-01-02 22:24:31.820104,22,4,restaurant,Ahmedabad,BHIM,0,0,0,7218.55,0,none,0,0,0,0.1523,0,0,0,7.00369253486043,2,1,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,0,0,0,0,3,0.1
TXN0000989,USER0009,user9@okaxis,merchant175@upi,707.38,2026-01-02 22:25:35.777315,22,4,grocery,Mumbai,GPay,0,0,0,1687.69,0,none,0,0,0,0.4191,0,0,0,6.562980672873202,2,1,0,1,0,0,0,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0.1017
TXN0003066,USER0033,user33@okhdfcbank,merchant29@upi,28175.18,2026-01-02 22:33:14.817474,22,4,electronics,Pune,Paytm,1,0,0,4554.7,0,none,0,0,0,6.186,1,0,0,10.246232219131254,4,1,0,1,3,1,0,False,True,False,False,False,False,False,False,False,False,0,0,0,8,2,0.0986
TXN0001405,USER0134,user134@ibl,merchant28@upi,20211.7,2026-01-02 22:40:43.783854,22,4,electronics,Bangalore,BHIM,0,0,0,20211.7,0,none,0,0,0,1.0,0,0,0,9.914066398703445,4,1,0,1,3,0,0,False,True,False,False,False,False,False,False,False,False,0,0,0,3,3,0.1
TXN0006892,USER0264,user264@okhdfcbank,merchant200@upi,17738.23,2026-01-02 23:01:11.883804,23,4,travel,Chennai,BHIM,0,0,1,5834.04,0,none,0,0,0,3.0405,0,0,0,9.783533850186496,4,1,0,1,2,0,0,False,False,False,False,False,False,False,True,False,False,0,0,0,2,3,0.0956
TXN0006776,USER0092,user92@upi,merchant156@upi,814.97,2026-01-02 23:08:14.883804,23,4,pharmacy,Mumbai,AmazonPay,0,0,1,2693.16,0,none,0,0,0,0.3026,0,0,0,6.7043775895823865,2,1,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0,0,0,4,0.1017
TXN0000025,USER0072,user72@oksbi,merchant114@upi,23400.09,2026-01-02 23:21:12.763084,23,4,electronics,Chennai,AmazonPay,1,0,1,23400.09,0,none,0,0,0,1.0,0,0,0,10.060537881457504,4,1,0,1,3,1,0,False,True,False,False,False,False,False,False,False,False,0,1,0,6,4,0.0956
TXN0003631,USER0125,user125@oksbi,merchant93@upi,222.3,2026-01-02 23:35:22.822117,23,4,pharmacy,Kolkata,BHIM,0,0,1,10091.19,0,none,0,0,0,0.022,0,0,0,5.408516158846112,1,1,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0,0,0,3,0.0981
TXN0007162,USER0081,user81@ybl,merchant150@upi,19825.43,2026-01-03 00:23:07.893542,0,5,travel,Delhi,GPay,0,0,1,5563.04,0,none,1,0,0,3.5638,0,0,0,9.894771175049264,4,1,0,1,2,0,0,False,False,False,False,False,False,False,True,False,False,0,0,0,2,0,0.1003
TXN0001860,USER0037,user37@okhdfcbank,merchant118@upi,3714.93,2026-01-03 00:28:31.794869,0,5,utility,Delhi,PhonePe,0,0,1,804.0,0,none,1,0,0,4.6206,0,0,0,8.220384262296667,3,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,True,0,0,0,1,1,0.1003
TXN0008268,USER0117,user117@okhdfcbank,merchant125@upi,45374.24,2026-01-03 00:38:28.914207,0,5,electronics,Bangalore,AmazonPay,0,0,1,4495.27,0,none,1,0,0,10.0938,1,0,0,10.722721860809362,4,1,0,1,3,0,0,False,True,False,False,False,False,False,False,False,False,0,0,0,6,4,0.1
TXN0002075,USER0280,user280@okaxis,merchant179@upi,4043.36,2026-01-03 00:46:03.798920,0,5,utility,Lucknow,AmazonPay,0,0,1,5975.09,0,none,1,0,0,0.6767,0,0,0,8.305078596949762,3,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,True,0,0,0,1,4,0.1004
TXN0002558,USER0032,user32@ybl,merchant119@upi,4354.92,2026-01-03 01:18:59.808767,1,5,utility,Mumbai,GPay,0,0,1,4601.26,0,none,1,1,0,0.9465,0,0,0,8.379291118411293,3,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,True,0,0,1,4,0,0.1017
TXN0005027,USER0016,user16@okhdfcbank,merchant164@upi,665.52,2026-01-03 01:34:07.853589,1,5,entertainment,Kolkata,AmazonPay,0,0,1,5513.32,0,none,1,1,0,0.1207,0,0,0,6.502070146670423,2,1,0,1,2,0,0,False,False,True,False,False,False,False,False,False,False,0,0,0,2,4,0.0981
TXN0002079,USER0041,user41@ibl,merchant193@upi,1673.42,2026-01-03 02:09:07.798920,2,5,grocery,Hyderabad,AmazonPay,0,0,1,3439.93,0,none,1,1,0,0.4865,0,0,0,7.423222115637616,2,1,0,2,0,0,0,False,False,False,False,True,False,False,False,False,False,0,0,0,0,4,0.1026
TXN0008544,USER0458,user458@upi,merchant179@upi,1653.29,2026-01-03 02:28:03.919339,2,5,grocery,Chennai,BHIM,0,0,1,1733.3,0,none,1,1,0,0.9538,0,0,0,7.411127192741892,2,1,0,1,0,0,0,False,False,False,False,True,False,False,False,False,False,0,0,0,0,3,0.0956
TXN0007663,USER0095,user95@upi,merchant19@upi,1219.83,2026-01-03 03:06:08.901851,3,5,restaurant,Chennai,GPay,0,0,1,1632.73,0,none,1,1,0,0.7471,0,0,0,7.1072862342780585,2,1,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0.0956
TXN0006914,USER0413,user413@ybl,merchant117@upi,2814.11,2026-01-03 03:14:37.888857,3,5,utility,Pune,BHIM,0,0,1,4655.55,0,none,1,1,0,0.6045,0,0,0,7.942756616186883,3,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,True,0,0,1,4,3,0.0986
TXN0000888,USER0372,user372@okhdfcbank,merchant67@upi,3686.73,2026-01-03 03:22:51.775313,3,5,utility,Delhi,AmazonPay,0,1,1,3346.33,0,none,1,1,0,1.1017,0,0,0,8.212766371584324,3,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,True,1,0,1,6,4,0.1003
TXN0004976,USER0101,user101@oksbi,merchant135@upi,15745.88,2026-01-03 03:44:53.852074,3,5,travel,Chennai,AmazonPay,0,0,1,5928.05,0,none,1,1,0,2.6562,0,0,0,9.66439752939223,4,1,0,1,2,0,0,False,False,False,False,False,False,False,True,False,False,0,0,1,5,4,0.0956
TXN0005325,USER0443,user443@ibl,merchant22@upi,1402.45,2026-01-03 03:48:08.858676,3,5,grocery,Ahmedabad,PhonePe,0,0,1,5250.77,0,none,1,1,0,0.2671,0,0,0,7.2466887699446865,2,1,0,1,0,0,0,False,False,False,False,True,False,False,False,False,False,0,0,0,0,1,0.1
TXN0001160,USER0351,user351@oksbi,merchant37@upi,1979.92,2026-01-03 04:11:39.781338,4,5,fuel,Chennai,GPay,0,0,1,1015.53,0,none,1,1,0,1.9496,0,0,0,7.591316662238485,2,1,0,1,1,0,0,False,False,False,True,False,False,False,False,False,False,0,0,0,1,0,0.0956
TXN0004133,USER0338,user338@ybl,merchant169@upi,4960.2,2026-01-03 05:14:21.834107,5,5,utility,Lucknow,Paytm,0,0,1,3722.32,0,none,1,0,0,1.3326,0,0,0,8.509402925941174,3,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,True,0,0,0,1,2,0.1004
TXN0008101,USER0213,user213@okhdfcbank,merchant95@upi,958.6,2026-01-03 05:44:27.910114,5,5,utility,Mumbai,Paytm,0,0,1,2967.25,0,none,1,0,0,0.3231,0,0,0,6.86651653096554,2,1,0,2,1,0,0,False,False,False,False,False,False,False,False,False,True,0,0,0,1,2,0.1017
TXN0004775,USER0128,user128@oksbi,merchant153@upi,3386.89,2026-01-03 06:18:41.848883,6,5,electronics,Jaipur,PhonePe,0,0,0,11009.69,0,none,1,0,0,0.3076,0,0,0,8.127962587712396,3,1,0,1,3,0,0,False,True,False,False,False,False,False,False,False,False,0,0,0,3,1,0.1027
TXN0002832,USER0225,user225@ybl,merchant92@upi,4466.41,2026-01-03 06:19:15.813932,6,5,utility,Hyderabad,AmazonPay,0,0,0,393.83,0,none,1,0,0,11.341,1,0,0,8.404564101335417,3,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,True,0,0,0,4,4,0.1026
TXN0003325,USER0058,user58@ybl,merchant94@upi,1430.29,2026-01-03 06:37:57.822117,6,5,grocery,Jaipur,Paytm,0,0,0,12705.35,0,none,1,0,0,0.1126,0,0,0,7.266331414510276,2,1,0,1,0,0,0,False,False,False,False,True,False,False,False,False,False,0,0,0,0,2,0.1027
TXN0002056,USER0344,user344@upi,merchant193@upi,837.14,2026-01-03 06:46:36.798406,6,5,utility,Jaipur,BHIM,0,0,0,640.99,0,none,1,0,0,1.306,0,0,0,6.731185150967515,2,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,True,0,0,0,1,3,0.1027
TXN0002186,USER0395,user395@okaxis,merchant62@upi,1306.68,2026-01-03 06:53:05.800439,6,5,fuel,Bangalore,BHIM,0,0,0,2441.42,0,none,1,0,0,0.5352,0,0,0,7.17600985376782,2,1,0,1,1,0,0,False,False,False,True,False,False,False,False,False,False,0,0,0,1,3,0.1
TXN0008287,USER0014,user14@upi,merchant42@upi,3974.51,2026-01-03 07:02:52.914207,7,5,utility,Kolkata,PhonePe,0,0,0,3080.94,0,none,1,0,0,1.29,0,0,0,8.287908320745242,3,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,True,0,0,0,1,1,0.0981
TXN0006862,USER0028,user28@okaxis,merchant115@upi,340.34,2026-01-03 07:09:52.883804,7,5,entertainment,Ahmedabad,AmazonPay,0,0,0,6310.0,0,none,1,0,0,0.0539,0,0,0,5.832879047990611,1,1,0,1,2,0,0,False,False,True,False,False,False,False,False,False,False,0,0,0,2,4,0.1
TXN0005874,USER0108,user108@upi,merchant25@upi,1108.43,2026-01-03 07:30:15.868918,7,5,grocery,Lucknow,GPay,0,1,0,3554.67,0,none,1,0,0,0.3118,0,0,0,7.0116016488996475,2,1,0,1,0,0,0,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0.1004
TXN0001291,USER0238,user238@ybl,merchant120@upi,896.49,2026-01-03 08:27:24.782848,8,5,utility,Chennai,PhonePe,0,1,0,4938.69,0,none,1,0,0,0.1815,0,0,0,6.799601978239079,2,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,True,0,0,0,1,1,0.0956
TXN0001716,USER0307,user307@okaxis,merchant198@upi,4474.64,2026-01-03 08:31:04.790521,8,5,clothing,Lucknow,Paytm,0,0,0,1629.22,0,none,1,0,0,2.7465,0,0,0,8.40640463724281,3,1,0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,0,0,0,1,2,0.1004
TXN0009418,USER0411,user411@okhdfcbank,merchant96@upi,4993.11,2026-01-03 09:10:01.936302,9,5,clothing,Delhi,PhonePe,0,0,0,6728.33,0,none,1,0,0,0.7421,0,0,0,8.516014497028857,3,1,0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,0,0,0,1,1,0.1003
TXN0001004,USER0126,user126@okhdfcbank,merchant148@upi,12823.99,2026-01-03 09:18:14.777315,9,5,electronics,Lucknow,BHIM,0,0,0,1377.18,0,none,1,0,0,9.3118,1,0,0,9.459150890311571,4,1,0,1,3,0,0,False,True,False,False,False,False,False,False,False,False,0,0,0,6,3,0.1004
TXN0001736,USER0466,user466@okaxis,merchant69@upi,456.9,2026-01-03 09:52:04.790521,9,5,restaurant,Kolkata,Paytm,0,0,0,427.19,0,none,1,0,0,1.0695,0,0,0,6.12665081966305,1,1,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,0,0,0,0,2,0.0981
TXN0005624,USER0062,user62@upi,merchant102@upi,37463.25,2026-01-03 10:08:52.864372,10,5,electronics,Chennai,AmazonPay,0,0,0,4080.42,0,none,1,0,0,9.1812,1,0,0,10.531142423913929,4,1,0,1,3,0,0,False,True,False,False,False,False,False,False,False,False,0,0,0,6,4,0.0956
TXN0003078,USER0386,user386@oksbi,merchant131@upi,552.2,2026-01-03 10:41:36.817474,10,5,grocery,Jaipur,BHIM,0,1,0,4030.04,0,none,1,0,0,0.137,0,0,0,6.3157195997906035,2,1,0,1,0,0,0,False,False,False,False,True,False,False,False,False,False,0,0,0,0,3,0.1027
TXN0004106,USER0033,user33@upi,merchant162@upi,2711.5,2026-01-03 12:04:37.834107,12,5,utility,Ahmedabad,PhonePe,0,0,0,7440.55,0,none,1,0,0,0.3644,0,0,0,7.905625997848715,3,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,True,0,0,0,1,1,0.1
TXN0007100,USER0489,user489@oksbi,merchant71@upi,1159.93,2026-01-03 12:41:55.890518,12,5,clothing,Chennai,Paytm,0,1,0,1545.96,0,none,1,0,0,0.7503,0,0,0,7.056976687029214,2,1,0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,0,0,0,1,2,0.0956
TXN0005862,USER0085,user85@ybl,merchant159@upi,2880.8,2026-01-03 12:43:35.868918,12,5,fuel,Kolkata,Paytm,1,0,0,1186.48,0,none,1,0,0,2.428,0,0,0,7.966170377898834,3,1,0,1,1,0,0,False,False,False,True,False,False,False,False,False,False,0,0,0,1,2,0.0981
TXN0000773,USER0041,user41@ybl,merchant194@upi,126.33,2026-01-03 12:58:39.774315,12,5,restaurant,Delhi,BHIM,1,0,0,8102.66,0,none,1,0,0,0.0156,0,0,0,4.8467821415853445,1,1,0,2,0,0,0,False,False,False,False,False,False,True,False,False,False,0,0,0,0,3,0.1003
TXN0002661,USER0392,user392@upi,merchant137@upi,2310.92,2026-01-03 13:29:11.810889,13,5,fuel,Jaipur,BHIM,0,0,0,8037.89,0,none,1,0,0,0.2875,0,0,0,7.745833627117478,3,1,0,1,1,0,0,False,False,False,True,False,False,False,False,False,False,0,0,0,1,3,0.1027
TXN0004429,USER0442,user442@upi,merchant5@upi,4981.74,2026-01-03 15:02:18.840192,15,5,clothing,Ahmedabad,AmazonPay,0,0,0,12501.7,0,none,1,0,0,0.3985,0,0,0,8.513735219516946,3,1,0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,0,0,0,1,4,0.1
TXN0002784,USER0461,user461@okaxis,merchant1@upi,2220.58,2026-01-03 15:34:01.812417,15,5,fuel,Jaipur,AmazonPay,0,0,0,10090.92,0,none,1,0,0,0.2201,0,0,0,7.705973933431361,3,1,0,1,1,0,0,False,False,False,True,False,False,False,False,False,False,0,0,0,1,4,0.1027
TXN0004017,USER0165,user165@ibl,merchant170@upi,22783.26,2026-01-03 15:39:02.834107,15,5,electronics,Bangalore,PhonePe,0,0,0,1204.92,0,none,1,0,0,18.9085,1,0,0,10.033825225663445,4,1,0,1,3,0,0,False,True,False,False,False,False,False,False,False,False,0,0,0,6,1,0.1
TXN0007616,USER0391,user391@okaxis,merchant119@upi,17892.29,2026-01-03 16:51:38.901851,16,5,travel,Delhi,AmazonPay,0,0,0,2597.9,0,none,1,0,0,6.8872,1,0,0,9.792181061215953,4,1,0,1,2,0,0,False,False,False,False,False,False,False,True,False,False,0,0,0,5,4,0.1003
TXN0005252,USER0141,user141@okaxis,merchant199@upi,910.67,2026-01-03 17:08:32.856663,17,5,pharmacy,Hyderabad,BHIM,0,0,0,3370.24,0,none,1,0,0,0.2702,0,0,0,6.815278082488417,2,1,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0,0,0,3,0.1026
TXN0004356,USER0007,user7@upi,merchant7@upi,839.59,2026-01-03 17:29:30.840192,17,5,entertainment,Lucknow,BHIM,0,0,0,1806.08,0,none,1,0,0,0.4649,0,0,0,6.734104026235682,2,1,0,1,2,0,0,False,False,True,False,False,False,False,False,False,False,0,0,0,2,3,0.1004
